"","id","age_group","condition","B0","Bf","BF","Bc","lF","lc","loglik","BIC","convergence"
"1",11,"OA","Decreasing",11.0508464216169,19.4519838715196,0.127379844013166,-0.106874235051694,0.997741567225325,0.997695542909336,101.881562964973,243.870796295953,0
"2",14,"OA","Decreasing",8.74508420890073,17.9398089484685,-1.49478643856949,0.91353662726528,0.731574454843571,0.363312924986989,108.616354190794,257.340378747596,0
"3",15,"OA","Decreasing",2.9254799460786,9.12593348424552,-0.502300544425573,0.343859000462826,0.896937972258998,0.174458995635285,213.630429476305,467.368529318618,0
"4",16,"OA","Decreasing",2.44047553959471,11.7500568536361,-0.0412456959748274,0.0765505193913732,0.98965206280818,0.950656246263994,167.916611821261,375.94089400853,0
"5",17,"OA","Decreasing",2.08245099650952,17.7348037387067,-3.033223685996,1.18720943710906,0.699131307330046,0.435477733911576,116.192849941812,272.493370249631,0
"6",18,"OA","Decreasing",-0.345113666003824,5.03773305175731,-0.017172687538521,0.157028138403471,0.996984908957896,0.50244633969946,284.103386182225,608.314442730457,0
"7",20,"OA","Decreasing",4.17233612851399,21.3753583107852,-0.974802713270656,0.0162573147940814,0.844506591233531,0.999415828571339,97.5560054018389,235.219681169685,0
"8",23,"OA","Decreasing",10.5912622711325,20.8455536765444,0.0271671329470873,-0.0958192798451892,1,0.997176603606943,94.7105294618288,229.528729289665,0
"9",26,"OA","Decreasing",1.6666761566783,11.8166725681405,-0.49204287835755,-0.0535816605520116,0.420203823941935,0.991818581046731,159.496087909882,359.099846185771,0
"10",27,"OA","Decreasing",11.6113122052431,27.1055781553799,-0.938258387952651,0.00780058586820453,0.604909767445707,0.999592231815862,73.2560123447377,186.619695055483,0
"11",28,"OA","Decreasing",1.00476526537214,16.9443732667202,-0.931179293091028,0.729500800088018,0.912173601679967,0.689683988356545,122.701221440061,285.51011324613,0
"12",29,"OA","Decreasing",1.5175126383743,8.68002698741802,-0.439691108949057,0.204658972216475,0.944132471322254,0.0302492006762317,224.423988172547,488.955646711102,0
"13",30,"OA","Decreasing",-0.99549500171728,14.3170623704794,-1.31223680334902,0.526397867538115,0.830409039617382,0.727173602268274,110.611887618112,261.331445602233,0
"14",31,"OA","Decreasing",3.05191677376775,16.6644496804974,-0.742833119792202,0.0250993106758698,0.921954509796639,1,125.585816331562,291.279303029132,0
"15",32,"OA","Decreasing",11.1344104701934,30.265657675743,-3.28694831751411,1.03702973444241,0.760064851259035,0.748142156166494,69.4070861810313,178.92184272807,0
"16",34,"OA","Decreasing",3.60902425884987,16.7933490011961,-1.25490221137361,0.637396864694235,0.715672351921406,0.148569423624036,119.261882556067,278.631435478142,0
"17",35,"OA","Decreasing",3.62536446977757,17.9558537709771,-1.41056501590973,0.91072692367007,0.795405006237768,0.51647867894112,112.674042583894,265.455755533796,0
"18",40,"OA","Decreasing",0.946863433562527,6.45604137905043,-0.523188645667375,0.558047078246856,0.779905784765438,0.369774910015754,263.817965954842,567.743602275691,0
"19",42,"OA","Decreasing",4.41245871330841,16.2930254189349,-2.44690582216524,0.880749505958112,0.588973480485873,0.444254168355044,123.017795721418,286.143261808843,0
"20",45,"OA","Decreasing",0.187723697949159,8.10376477081276,-0.366634151623292,0.311437353899762,0.947722915498925,0.714673532708457,230.182872746817,500.473415859642,0
"21",48,"OA","Decreasing",8.07659097074119,22.5005125341515,-0.196601585169613,-0.259272775320278,0.98781972976541,0.986964606137123,90.7307388289594,221.569148023926,0
"22",5,"OA","Decreasing",3.91043606395258,16.4118981954092,-0.470222953872629,-0.019240708514667,0.934570836010556,1,119.684021671737,279.475713709482,0
"23",50,"OA","Decreasing",10.6666024344064,13.3739833324553,-0.830780011829631,-0.0245712685166404,0.818780519429456,0.997972081622069,154.057063918535,348.221798203078,0
"24",52,"OA","Decreasing",0.0264972999706363,10.3791597733136,-0.718976664071325,0.894173120163989,0.916741259645064,0.169365791222526,193.272993447185,426.653657260377,0
"25",53,"OA","Decreasing",4.23120366334473,11.2353527468223,-0.559719201484505,0.589868025525103,0.916565627992066,0,179.071486763318,398.250643892644,0
"26",54,"OA","Decreasing",4.05290045612925,22.9668318830192,-3.46589056323486,1.08455125852949,0.504461819568672,0.298036146166406,90.256747973962,220.621166313931,0
"27",55,"OA","Decreasing",-0.458765906027259,0.886974964871231,-0.940477257373153,0.134012454952776,0,0.879646444569955,466.230487835438,972.568646036884,0
"28",57,"OA","Decreasing",2.34032887603137,8.37145308244259,-0.363878345223724,0.562006949089622,0.90162768258667,0.0222400330169789,235.192143212277,510.491956790561,0
"29",59,"OA","Decreasing",3.94474102826641,23.5976199963398,-3.75968849342544,1.71407095246068,0.731062890589122,0.555457536891258,90.2316663308767,220.571003027761,0
"30",69,"OA","Decreasing",-0.594246349652768,9.10649640230798,-0.894509534879936,0.280504007592206,0.920805279296209,0.961651889514946,94.190134519516,228.48793940504,0
"31",70,"OA","Decreasing",3.67784112373531,15.5950833689423,-1.29398669294719,0.579835220548145,0.854461406442868,0.82949162061983,128.146260363993,296.400191093994,0
"32",73,"OA","Decreasing",1.89259919200004,8.19584484209039,-2.38999848423133,0.651832772176681,0.513809112843274,0.466938526452434,236.756145123894,513.619960613796,0
"33",74,"OA","Decreasing",4.44072638188515,15.8194460286103,-2.10457724035707,0.66249178714018,0.720038933145861,0.536348791105162,130.30080960381,300.709289573627,0
"34",75,"OA","Decreasing",-0.165889111051688,7.87458382515132,-0.572858711522463,0.332668311042198,0.940857957310943,0.942788325581166,152.836708324436,345.78108701488,0
"35",76,"OA","Decreasing",3.12182428422125,16.5180338345356,-1.55540124316176,0.807900789105118,0.816286659560829,0.710902495070967,123.648736977346,287.405144320699,0
"36",77,"OA","Decreasing",1.75098750926974,8.74614060083867,-1.02181210901552,0.671567192141083,0.707733809987882,0.402627262442564,213.121654084895,466.350978535798,0
"37",78,"OA","Decreasing",6.7185837101907,14.732655837831,-1.39264819741541,0.273822610162069,0.0883110641190753,0.121872785121327,140.142036990958,320.391744347923,0
"38",79,"OA","Decreasing",2.80161969669148,13.8283662448889,-1.56697719281386,0.419352829511882,0.79685886662807,0.716933799074946,147.934375379944,335.976421125895,0
"39",80,"OA","Decreasing",-0.512917912135524,2.71934410716475,-0.291763753132916,0.348988952306688,0.946413351248388,0.58219444955858,411.601457697201,863.31058576041,0
"40",9,"OA","Decreasing",6.29568898677656,17.1074503270054,-2.75869670404486,1.28304945618008,0.54141297117554,0.268016372715152,120.22691422701,280.561498820027,0
"41",1,"OA","Stable",1.42173875323387,8.16165230903696,-0.308118993708734,0.102663472172143,0.866208422276189,0.979798805637244,159.441648019673,358.990966405354,0
"42",10,"OA","Stable",2.04272017074951,10.9499105432573,-1.04807852091222,1.32005796089508,0.659391179370686,0.319997816350932,124.605756645604,289.319183657215,0
"43",12,"OA","Stable",-0.117099536173604,9.93786691077681,-1.05151349692856,0.838676524284303,0.843589377646371,0.580665993987966,131.96066418632,304.028998738647,0
"44",13,"OA","Stable",3.29896909342303,7.52291025943457,-0.666585042253541,-0.0101036029279154,0.891563770129121,0.998666393086399,166.915497745986,373.938665857979,0
"45",19,"OA","Stable",0.233844096831162,9.47037427870494,-0.506470919386582,0.22051671754594,0.987352435906456,0.97579252264536,137.849180971594,315.806032309195,0
"46",2,"OA","Stable",1.45378409430522,9.00049104598538,-1.64076888464313,1.21836774423713,0.609082119937547,0.397918996605204,138.011497476595,316.130665319197,0
"47",21,"OA","Stable",0.829967810361002,3.28912130350343,0.0939218197550983,0.342887627202669,0.997652353575083,0,339.552208718616,719.21208780324,0
"48",22,"OA","Stable",1.60302400640433,14.1621270648711,-0.456092962478564,0.0352558614286588,1,0.998603372017483,88.896664638172,217.900999642352,0
"49",24,"OA","Stable",0.261373284234238,6.03510598192321,-1.08586126930386,0.572535062326606,0.804527472592351,0.876194430864532,211.316699551713,462.741069469434,0
"50",25,"OA","Stable",1.92934305902005,7.55940042506078,-0.710571328488777,0.454751933976288,0.805918505146712,0.60286633687047,168.570307173143,377.248284712294,0
"51",3,"OA","Stable",1.17507358646073,5.97078879929649,-1.07825147492049,0.58870648074306,0.214399447231911,0,216.318381267494,472.744432900996,0
"52",33,"OA","Stable",4.03448691796869,13.650498589025,-1.70556511736833,0.364670149087223,0.444726906706716,0.482820451200768,101.157999855599,242.423670077205,0
"53",36,"OA","Stable",0.524709029940488,4.54897797928119,-0.308486418699863,0.115480819452147,0.942208189084017,0.967582050068256,254.096627365381,548.30092509677,0
"54",37,"OA","Stable",-2.12927272539463,2.48883698812409,-0.217622205310122,0.651424933591166,0.867743548454025,0,244.015558293494,528.138786952995,0
"55",38,"OA","Stable",5.60925625308107,17.7600473003116,-1.20676869895959,1.00116497659213,0.749241453586468,0.028914423183202,73.5639013275349,187.235473021077,0
"56",39,"OA","Stable",0.622035526188497,6.22134314706853,-1.2983917323233,0.725423972439848,0.417189628454085,0.504274146439183,205.55270788328,451.213086132568,0
"57",4,"OA","Stable",0.215361869617395,16.8366716032345,-1.8115920774247,0.773291142487739,0.928922359192515,0.946725116639028,79.7937069436231,199.695084253254,0
"58",41,"OA","Stable",1.61388055494384,13.5473154047764,-1.25751256264171,0.983285939752638,0.87014994050745,0.621891797862274,94.2699898273432,228.647650020694,0
"59",43,"OA","Stable",2.78633686091414,11.5313437242388,-0.868015815840336,0.668955054111021,0.833461067628161,0.711619987372692,112.687274359837,265.482219085681,0
"60",44,"OA","Stable",4.4943555159127,10.5308655548691,-0.292352857472859,0.00310585075189118,0.647995033688824,1,116.734670359965,273.577011085937,0
"61",46,"OA","Stable",-0.16835993840785,4.17088860935187,-0.335939941128821,0.0875164557096476,0.917323280854326,0.974152868412344,285.299766080099,610.707202526205,0
"62",47,"OA","Stable",7.07063232106133,8.54173229043622,-0.178224267581839,-0.0773026184673686,0.814635642036463,0.992810223864819,147.243501114476,334.59467259496,0
"63",49,"OA","Stable",0.0701939844137605,7.61669291429678,-1.34447524512135,0.648568056887256,0.875615269943714,0.902279046792686,157.500157782218,355.107985930443,0
"64",51,"OA","Stable",0.492203051521452,6.65780039996519,-0.973540369141906,0.447612722477822,0.568013710012252,0.868610359595742,197.319910195353,434.747490756714,0
"65",56,"OA","Stable",2.19867916379191,10.4629605456356,-2.03711539830821,0.683760023102705,0.532330735519448,0.581793653286793,120.421852120386,280.951374606779,0
"66",58,"OA","Stable",0.690296649137601,6.57948942078752,-0.334633442791644,0.109567664250914,1,0.951328845513354,183.194226632208,406.496123630423,0
"67",6,"OA","Stable",2.6212648154761,15.4553611244727,-1.12115837503707,0.334351059829982,0.903200811109411,0.915643748713871,81.5281188384171,203.163908042842,0
"68",60,"OA","Stable",-0.0642292930643164,2.73291939156867,-0.0508179308826061,-0.18937526800865,0.973160967805364,0,383.4845857707,807.076841907408,0
"69",61,"OA","Stable",5.9343053656944,11.4909925536972,-0.753373197861913,-0.112190422216149,0.408234394255092,0.985188334974676,110.778842064224,261.665354494456,0
"70",62,"OA","Stable",2.12585036716852,6.81730098362764,-0.997583105152775,0.755641640715833,0.170586707645217,0.118319737588183,190.829037923254,421.765746212516,0
"71",63,"OA","Stable",2.51830244736317,10.0649793909427,-1.17446677941464,0.498131974285868,0.736080130351823,0.636663110998597,126.443051603436,292.993773572879,0
"72",64,"OA","Stable",5.34128856267947,14.8601434927869,-1.20489908380358,1.10543362595323,0.512038140333826,0.261601271964208,97.5237159937019,235.155102353411,0
"73",65,"OA","Stable",1.13436519387565,14.3041734223996,-1.12608116837236,0.424964894094724,0.90437123819703,0.941550470467136,92.2946168281037,224.696904022215,0
"74",66,"OA","Stable",3.8043814671459,14.4805300301232,-0.500883717117869,0.185069489574483,1,0.97431496181499,96.4738515210047,233.055373408017,0
"75",67,"OA","Stable",0.685388205769705,6.23098200912259,-0.285194521925822,0.109203684861018,0.95086108229314,0.970773233217674,203.33416261531,446.775995596627,0
"76",68,"OA","Stable",4.95899724618349,13.0235087274306,-0.91114450456869,0.216612456863733,0.827362230264585,0.827336681028251,94.2873487524333,228.682367870874,0
"77",7,"OA","Stable",6.68598162138415,14.5115833025495,-0.763822320872757,-0.0239222683328514,0.995340175244172,1,87.2639380341964,214.6355464344,0
"78",71,"OA","Stable",0.460405890935128,9.21446676977395,-0.900128740944773,0.7092771501146,0.929504269085252,0.894746322429742,148.119186708481,336.346043782971,0
"79",72,"OA","Stable",8.61559413304775,15.4149730758242,-0.807238865887759,-0.0177903323712346,0.847204955745118,1,79.0939975328613,198.29566543173,0
"80",8,"OA","Stable",7.10042700531132,15.0418973699983,-1.1218642772201,0.0372975815144201,0.616287008995705,0.989907141893073,90.0942971577364,220.29626468148,0
"81",101,"YA","Decreasing",1.08831325227427,13.6929379207656,-0.827890150933113,0.217464919699863,0.895682801223611,0.894464638665594,147.97561709568,336.058904557368,0
"82",102,"YA","Decreasing",5.13643551154191,25.0197575305272,-1.90166743041133,0.932636967252704,0.805518616352232,0.274326793245894,86.2281224901818,212.563915346371,0
"83",106,"YA","Decreasing",3.94746050459681,18.4234598327572,-0.632038723255928,0.0771034468675798,0.872278897553766,0.996457162462999,114.385239978763,268.878150323533,0
"84",108,"YA","Decreasing",5.80336421501491,19.1239292088717,-2.03068230638697,0.990862045253872,0.775357554830743,0.370873286353082,111.085550923227,262.278772212461,0
"85",111,"YA","Decreasing",0.182144516778956,15.9485723600246,-0.461593712642762,0.0116327642030063,0.961909989302811,0.999934457882702,123.358535631643,286.824741629294,0
"86",112,"YA","Decreasing",5.7569915703822,15.7380628127722,-1.04315308885832,0.479680918907778,0.842944979815288,0.643943455317308,133.516802438259,307.141275242526,0
"87",113,"YA","Decreasing",4.49740661974671,15.5978249598147,-0.324854742509942,0.065852519302851,0.946151049611102,0.989890387493378,131.951648743833,304.010967853673,0
"88",117,"YA","Decreasing",1.18443221425302,10.1293448622629,-0.637873787639083,-0.0468063431731101,0.776413766640254,0.997589569429331,195.610618454935,431.328907275877,0
"89",118,"YA","Decreasing",2.97670214110364,16.5042741735644,-1.64593628938902,0.325970703505525,0.865080980411388,0.89795129456729,119.988740682955,280.085151731918,0
"90",119,"YA","Decreasing",1.1240627903787,9.40641764336994,-0.580825871098209,0.0194391070710962,0.908501949096108,1,208.760857707888,457.629385781784,0
"91",120,"YA","Decreasing",-2.75707403062155,3.04688205416604,-0.00955831915066832,0.682677800548431,1,0.25041177293203,137.8854620548,315.878594475607,0
"92",122,"YA","Decreasing",1.40704578681306,18.5842031139427,-2.51391944048048,1.01466285827794,0.841428757455332,0.801142729910026,101.861279522404,243.830229410815,0
"93",123,"YA","Decreasing",1.63388289960691,8.58739467658919,-0.42359198022148,0.062306623036943,0.891164777930637,0.962087267413606,224.977106945074,490.061884256156,0
"94",127,"YA","Decreasing",0.587547516722901,9.34724842680866,-0.746494437860305,0.372668866970693,0.861006067319156,0,206.419004492358,452.945679350724,0
"95",128,"YA","Decreasing",-2.17567830680864,7.86781307125273,-1.09483079025854,0.434386266468452,0.918998528714095,0.909155511360798,212.643752177843,465.395174721694,0
"96",132,"YA","Decreasing",4.62096047123912,12.180055710606,-0.47125992935981,0.0169713669702898,0.8650692745794,0.997513831469432,165.138714492064,370.385099350136,0
"97",133,"YA","Decreasing",0.174669477307946,14.3222282919955,-2.31701769629572,0.779396876992062,0.798642281150055,0.722585963531296,141.988464645492,324.084599656991,0
"98",134,"YA","Decreasing",5.59560037226347,17.3356184611681,-1.71516097762593,-0.0522760531239791,0.612516983716738,0.990462225882932,116.778603170362,273.664876706732,0
"99",135,"YA","Decreasing",1.31445872251951,13.1685479173568,-1.25885269064917,0.523601506467831,0.872944339475779,0.785821866732253,150.147865289834,340.403400945675,0
"100",136,"YA","Decreasing",4.63532175637349,10.2777017270008,-1.26066673298299,0.71937976371039,0.55925933036304,0.166181439335718,191.521434629527,423.150539625061,0
"101",138,"YA","Decreasing",2.3968361847343,14.2906972729123,-1.04488707379748,0.387298378708412,0.883729672644796,0.865100459016019,142.5943690275,325.296408421008,0
"102",143,"YA","Decreasing",0.540462520775141,12.224501984709,-1.51785655495851,0.691131812645248,0.841175934417747,0.69016659971572,157.528044900176,355.16376016636,0
"103",147,"YA","Decreasing",2.20833226021017,9.84490483054962,-0.703572010793704,0.313414985034935,0.89246972791671,0.782990811674634,200.66052016937,441.428710704748,0
"104",148,"YA","Decreasing",-0.00591682275178751,5.42914123952961,-0.838864314291866,0.263500671375362,0.842522057264834,0.939762930380203,313.135455290952,666.378580947911,0
"105",150,"YA","Decreasing",2.41902031816862,11.8549525788602,-1.04042949242695,0.530270512739195,0.846525433722477,0.820046036211513,172.891603895627,385.890878157261,0
"106",151,"YA","Decreasing",5.04380567084361,24.6977061033702,-2.07103113258448,0.145614806815536,0.713625815612792,0.99430290720197,79.3026067610675,198.712883888142,0
"107",153,"YA","Decreasing",3.99493465563571,10.8415857192304,-0.0420518474400003,0.283082533903657,0.99158709144134,0.259914037866986,185.687119155301,411.48190867661,0
"108",158,"YA","Decreasing",5.12238160049727,26.0645589849214,-0.808877453134346,0.540349375961996,0.928114885741843,0.795328155706808,77.1739495981741,194.455569562356,0
"109",159,"YA","Decreasing",0.653442912723275,12.240409488657,-0.979389408977756,0.613308079508964,0.881814568396947,0.301598794931577,163.913595303723,367.934860973454,0
"110",160,"YA","Decreasing",3.57428979250209,18.8910284816677,-2.32896640289,0.888451776132392,0.81178624284346,0.845905825696414,120.837472365727,281.782615097462,0
"111",161,"YA","Decreasing",4.32467853545679,13.7947844573485,-2.79410795099616,0.746153710055156,0.553173746180856,0.551692899833304,148.501948782856,337.11156793172,0
"112",163,"YA","Decreasing",2.62053747940676,11.2900131789262,-0.454870350133588,0.578923268578598,0.927117282764942,0.609526852707709,180.183349928457,400.474370222921,0
"113",164,"YA","Decreasing",3.78009106604683,18.0507156193284,-0.968945042048672,0.564959979576161,0.862032131403114,0.628648981860184,117.062878039396,274.233426444799,0
"114",165,"YA","Decreasing",3.91687758787216,11.4838565704888,-1.87222354125562,0.693617793589294,0.694002465005349,0.578659519184144,167.063629865565,374.234930097138,0
"115",167,"YA","Decreasing",0.997734698436049,10.7863767491625,-1.5432056990698,0.679230230241974,0.75070125665391,0.659451633332578,178.578456994062,397.264584354132,0
"116",172,"YA","Decreasing",0.118702359681874,13.2041320191296,-0.57467956032367,0.306715945880993,0.93744510791183,0.871580385849471,143.02952845995,326.166727285908,0
"117",174,"YA","Decreasing",3.01782905399228,13.9235025896247,-0.129757285471137,-0.389308052371223,0.980169191675461,0.646695537127067,142.445494538332,324.998659442671,0
"118",176,"YA","Decreasing",8.56570681636381,22.8337083369334,-0.248971705788698,0.0239849318263335,0.940521975869473,0.998418002332912,93.1991389128915,226.505948191791,0
"119",178,"YA","Decreasing",5.09953581980904,22.0744186919533,-2.15596223017234,0.748802845375301,0.822526243935046,0.813232255852727,100.51065239847,241.128975162948,0
"120",179,"YA","Decreasing",6.79915419625171,12.3464112449914,-0.610887923457232,-0.0550910551995187,0,0.983026097404753,164.660835793831,369.42934195367,0
"121",103,"YA","Stable",1.08465484913897,6.98215909166459,-0.943450058889843,0.655424015533455,0.757345102207975,0.37081198908085,186.126640771292,412.360951908592,0
"122",104,"YA","Stable",4.09131123281372,12.297412788308,-1.42575540557109,0.578384367374913,0.408244808420091,0,103.400213178803,246.908096723613,0
"123",105,"YA","Stable",2.54997351458494,9.56191427819745,-0.440462021275435,0.00830202455403954,0.967286495700197,0.999073604843425,125.581373360156,291.270417086319,0
"124",107,"YA","Stable",4.08788623277938,16.1156284911866,-0.70632812380182,0.245536386547925,0.948520867512911,0.834438503577597,80.9149701495356,201.937610665079,0
"125",109,"YA","Stable",1.40942953916514,7.25580336961841,-2.07873114028084,1.12813705910196,0.274707197896163,0.363133120288772,178.877185343168,397.862041052344,0
"126",110,"YA","Stable",-0.312530856915399,8.34229704484914,-0.479660336157104,0.131453058306107,0.969687395712822,0.98460488374853,160.592020494861,361.29171135573,0
"127",114,"YA","Stable",1.21348512414926,10.1309375282555,-1.15611584490915,0.690185845537356,0.686850868640871,0.630135569962394,126.780789806683,293.669249979373,0
"128",115,"YA","Stable",2.17154488635711,12.4903769163499,-2.40907867664332,1.54293681806818,0.447009145447205,0.213325123737599,98.9522848714577,238.012240108923,0
"129",116,"YA","Stable",-0.0741043168030637,0.618704412400729,-0.0658720308617888,0.242072667667032,0.902850462903711,0.431752242141446,533.059635362067,1106.22694109014,0
"130",121,"YA","Stable",8.21675038875736,11.7453403935108,-0.236585162384831,-0.010157166572477,0.357753514264847,0.998153990254802,110.088214359659,260.284099085325,0
"131",124,"YA","Stable",0.160346535307289,9.79277735390003,-0.587924408072068,0.317353539636081,0.944104646273439,0.960671287800317,131.907318814364,303.922307994735,0
"132",125,"YA","Stable",5.07897068334856,13.0964143041919,-1.21477720418063,1.7387072623893,0.812521191324801,0.0799629593443545,92.3369744559683,224.781619277944,0
"133",126,"YA","Stable",1.39631481755795,16.4484455420492,-2.94804297522231,1.53682973626101,0.776846766247256,0.651307069023026,84.8529198949977,209.813510156003,0
"134",129,"YA","Stable",2.4037959504964,8.5696925965865,-0.557038938457841,0.349099622205813,0,0.115691624598559,149.832207692625,339.772085751257,0
"135",130,"YA","Stable",7.1321470700742,22.314756511015,-0.623312698576045,0.315208043892757,0.996738882104486,0,61.6343037759077,163.376277917823,0
"136",131,"YA","Stable",2.56759607523531,11.555834952793,-1.91988328287193,1.03598150310687,0.51626843675324,0.16173497771779,110.359939847918,260.827550061844,0
"137",137,"YA","Stable",1.1613686817256,8.82895812534148,-0.645205023396146,0.158348561869536,0.882654510233287,0.732786865156741,144.309377166144,328.726424698296,0
"138",139,"YA","Stable",-0.50469923368555,9.94388116178343,-1.78113803489668,1.18538998303576,0.63798212405306,0.448308209535082,133.287544165666,306.682758697339,0
"139",140,"YA","Stable",1.06843682541679,5.95962153479062,-1.90640622551792,1.0298422680408,0,0.347871635674302,209.594287046726,459.296244459459,0
"140",141,"YA","Stable",1.74474104795407,8.44541285569692,-2.15876947237165,0.699628030907487,0.0109924885005927,0.0285057316544994,153.58012574681,347.267921859628,0
"141",142,"YA","Stable",2.5476931208424,12.4384907759374,-0.422067552643569,0.0785059401084209,0.891691945755581,0.987033789920408,104.97949743843,250.066665242868,0
"142",144,"YA","Stable",0.709723270170154,5.2911358309244,-0.611371600526242,0.399379652598602,0,0.527140239446003,242.46108291064,525.029836187287,0
"143",145,"YA","Stable",2.35435442488525,8.54102078202587,-1.41826512999765,1.1452289672268,0.500922949111788,0.0117210771271613,151.511014686295,343.129699738597,0
"144",146,"YA","Stable",2.92931508335556,16.5267956820062,-2.0381608864831,0.925335910501036,0.667438825578696,0,80.2828445225232,200.673359411054,0
"145",149,"YA","Stable",1.12644993600246,8.93836968401366,-0.433305624400678,0.309156980939619,0.931618744048722,0.953256291642952,144.683892359881,329.475455085769,0
"146",152,"YA","Stable",1.53994661899394,6.84392341120034,-0.874328930900958,0.00356579543815794,0.579650091585839,1,192.791000137243,425.689670640493,0
"147",154,"YA","Stable",1.27612776569248,11.629765562909,-1.76744472807718,1.91615582247756,0.577675635470805,0.334305777123419,118.178826988008,276.465324342024,0
"148",155,"YA","Stable",1.36502239621542,11.7007683428952,-3.21114809785184,1.58141253531512,0.342951104352945,0.140258936594752,105.257728761299,250.623127888605,0
"149",156,"YA","Stable",0.924256339502745,7.96216647059981,-0.301771089228204,0.490277425017151,0,0.520643300151707,165.286476034262,370.680622434531,0
"150",157,"YA","Stable",1.10936819988496,6.71424310712442,-0.10909892964313,0.00808109886768771,0.990989513299089,1,187.700497268302,415.508664902612,0
"151",162,"YA","Stable",2.0574630900444,11.9078794024638,-1.28290207674971,1.08926035458362,0,0.129800190433364,115.468127262539,271.043924891086,0
"152",166,"YA","Stable",1.50560412520288,12.1091249250279,-1.35084062844244,0.83746078062653,0.778590842426684,0.852177423240537,110.438259102978,260.984188571963,0
"153",168,"YA","Stable",-0.94028313915755,5.80628429536375,-0.349733615154622,0.937649752690612,0.647731727314949,0.189213730432326,224.879918120147,489.867506606302,0
"154",169,"YA","Stable",0.482830343457652,6.19427387852102,-0.474096738945859,0.274651434501699,0.742011950780607,0,201.843187746141,443.79404585829,0
"155",170,"YA","Stable",4.77853963854842,18.4111673290551,-0.837702158901169,0.296167764862673,0.944451078545065,0.947900220088939,68.9630155298474,178.033701425702,0
"156",171,"YA","Stable",2.34551501373169,6.55154662553161,-0.280315933800269,0.751627243753833,0.918174505812478,0,188.765961805222,417.639593976451,0
"157",173,"YA","Stable",3.82277268783037,7.57567558763814,-0.245852639801571,-0.1632506635539,0.907163800887337,0,163.868129631893,367.843929629793,0
"158",175,"YA","Stable",3.37483290965517,16.156946491853,-2.79172054987759,1.76123203271759,0.464812655884673,0.337849268105934,77.7723964738897,195.652463313787,0
"159",177,"YA","Stable",7.46526029269521,16.2506095648877,-0.355154153899774,-0.235248249391037,0.627275289195167,0.990926554167292,77.3462445039868,194.800159373981,0
"160",180,"YA","Stable",0.531178635588026,8.91162161204602,-0.553904637313329,0.11301009349599,0.907388006124429,0.979943510689857,142.963639995132,326.034950356271,0
